t,l,theta,phi,fx,fy,fz,upx,upy,upz
5.105105105105105,-1.9579579579579578,1.5707963267948966,0.0,0.9904020338784988,0.13821653768392886,0.0,0.0,0.0,1.0
5.125125125125125,-1.94994994994995,1.5707963267948966,0.0,0.9899439835487833,0.14145992165827795,0.0,0.0,0.0,1.0
5.145145145145145,-1.9419419419419421,1.5707963267948966,0.0,0.9894657341115974,0.14476726501180306,0.0,0.0,0.0,1.0
5.165165165165165,-1.9339339339339339,1.5707963267948966,0.0,0.988966490119167,0.14813939861284506,0.0,0.0,0.0,1.0
5.185185185185185,-1.925925925925926,1.5707963267948966,0.0,0.9884454305306172,0.15157714492344407,0.0,0.0,0.0,1.0
5.205205205205205,-1.9179179179179178,1.5707963267948966,0.0,0.9879017082646944,0.15508131675897863,0.0,0.0,0.0,1.0
5.225225225225225,-1.90990990990991,1.5707963267948966,0.0,0.987334449773652,0.15865271598734057,0.0,0.0,0.0,1.0
5.245245245245245,-1.9019019019019021,1.5707963267948966,0.0,0.9867427546412135,0.1622921321662572,0.0,0.0,0.0,1.0
5.265265265265265,-1.8938938938938938,1.5707963267948966,0.0,0.9861256952077079,0.16600034111746514,0.0,0.0,0.0,1.0
5.285285285285285,-1.885885885885886,1.5707963267948966,0.0,0.9854823162256588,0.16977810343654576,0.0,0.0,0.0,1.0
5.305305305305305,-1.8778778778778777,1.5707963267948966,0.0,0.9848116345492912,0.17362616293736752,0.0,0.0,0.0,1.0
5.325325325325325,-1.86986986986987,1.5707963267948966,0.0,0.9841126388616105,0.17754524503021002,0.0,0.0,0.0,1.0
5.345345345345345,-1.861861861861862,1.5707963267948966,0.0,0.9833842894428992,0.18153605503283393,0.0,0.0,0.0,1.0
5.365365365365365,-1.8538538538538538,1.5707963267948966,0.0,0.9826255179846636,0.18559927641392235,0.0,0.0,0.0,1.0
5.385385385385385,-1.845845845845846,1.5707963267948966,0.0,0.9818352274532545,0.18973556896854107,0.0,0.0,0.0,1.0
5.405405405405405,-1.8378378378378377,1.5707963267948966,0.0,0.9810122920075692,0.1939455669255054,0.0,0.0,0.0,1.0
5.425425425425425,-1.82982982982983,1.5707963267948966,0.0,0.9801555569754279,0.1982298769867666,0.0,0.0,0.0,1.0
5.445445445445445,-1.821821821821822,1.5707963267948966,0.0,0.9792638388933876,0.20258907629925513,0.0,0.0,0.0,1.0
5.465465465465465,-1.8138138138138138,1.5707963267948966,0.0,0.9783359256149304,0.2070237103598941,0.0,0.0,0.0,1.0
5.485485485485485,-1.805805805805806,1.5707963267948966,0.0,0.97737057649212,0.21153429085484243,0.0,0.0,0.0,1.0
5.505505505505505,-1.7977977977977977,1.5707963267948966,0.0,0.9763665226359604,0.21612129343441075,0.0,0.0,0.0,1.0
5.525525525525525,-1.7897897897897899,1.5707963267948966,0.0,0.9753224672608336,0.2207851554254499,0.0,0.0,0.0,1.0
5.545545545545545,-1.7817817817817816,1.5707963267948966,0.0,0.9742370861184934,0.2255262734834841,0.0,0.0,0.0,1.0
5.565565565565565,-1.7737737737737738,1.5707963267948966,0.0,0.973109028027197,0.23034500118727108,0.0,0.0,0.0,1.0
5.585585585585585,-1.765765765765766,1.5707963267948966,0.0,0.9719369155016208,0.23524164657899185,0.0,0.0,0.0,1.0
5.605605605605605,-1.7577577577577577,1.5707963267948966,0.0,0.9707193454892511,0.24021646965376875,0.0,0.0,0.0,1.0
5.625625625625625,-1.7497497497497498,1.5707963267948966,0.0,0.9694548902189581,0.2452696798027588,0.0,0.0,0.0,1.0
5.645645645645645,-1.7417417417417416,1.5707963267948966,0.0,0.9681420981674352,0.2504014332146608,0.0,0.0,0.0,1.0
5.665665665665665,-1.7337337337337337,1.5707963267948966,0.0,0.9667794951491383,0.2556118302410457,0.0,0.0,0.0,1.0
5.685685685685685,-1.725725725725726,1.5707963267948966,0.0,0.9653655855352545,0.26090091273158694,0.0,0.0,0.0,1.0
5.7057057057057055,-1.7177177177177176,1.5707963267948966,0.0,0.9638988536070943,0.2662686613458846,0.0,0.0,0.0,1.0
5.7257257257257255,-1.7097097097097098,1.5707963267948966,0.0,0.9623777650491064,0.27171499284928474,0.0,0.0,0.0,1.0
5.7457457457457455,-1.7017017017017015,1.5707963267948966,0.0,0.9608007685864767,0.27723975740076606,0.0,0.0,0.0,1.0
5.7657657657657655,-1.6936936936936937,1.5707963267948966,0.0,0.9591662977719709,0.28284273584168784,0.0,0.0,0.0,1.0
5.7857857857857855,-1.6856856856856859,1.5707963267948966,0.0,0.957472772926326,0.28852363699491257,0.0,0.0,0.0,1.0
5.8058058058058055,-1.6776776776776776,1.5707963267948966,0.0,0.9557186032360708,0.2942820949845468,0.0,0.0,0.0,1.0
5.8258258258258255,-1.6696696696696698,1.5707963267948966,0.0,0.9539021890121746,0.3001176665872597,0.0,0.0,0.0,1.0
5.8458458458458455,-1.6616616616616615,1.5707963267948966,0.0,0.9520219241123586,0.306029828626888,0.0,0.0,0.0,1.0
5.865865865865866,-1.6536536536536537,1.5707963267948966,0.0,0.9500761985292858,0.31201797542471976,0.0,0.0,0.0,1.0
5.885885885885886,-1.6456456456456459,1.5707963267948966,0.0,0.948063401146132,0.3180814163185716,0.0,0.0,0.0,1.0
5.905905905905906,-1.6376376376376376,1.5707963267948966,0.0,0.9459819226602746,0.3242193732644154,0.0,0.0,0.0,1.0
5.925925925925926,-1.6296296296296298,1.5707963267948966,0.0,0.943830158674973,0.3304309785349663,0.0,0.0,0.0,1.0
5.945945945945946,-1.6216216216216215,1.5707963267948966,0.0,0.941606512957988,0.33671527253021694,0.0,0.0,0.0,1.0
5.965965965965966,-1.6136136136136137,1.5707963267948966,0.0,0.939309400865084,0.34307120171544114,0.0,0.0,0.0,1.0
5.985985985985986,-1.6056056056056058,1.5707963267948966,0.0,0.9369372529252711,0.34949761670267016,0.0,0.0,0.0,1.0
6.006006006006006,-1.5975975975975976,1.5707963267948966,0.0,0.9344885185835049,0.3559932704920226,0.0,0.0,0.0,1.0
6.026026026026026,-1.5895895895895897,1.5707963267948966,0.0,0.9319616700953335,0.36255681688959707,0.0,0.0,0.0,1.0
6.046046046046046,-1.5815815815815815,1.5707963267948966,0.0,0.9293552065667028,0.36918680911885404,0.0,0.0,0.0,1.0
6.066066066066066,-1.5735735735735736,1.5707963267948966,0.0,0.9266676581308037,0.375881698642501,0.0,0.0,0.0,1.0
6.086086086086086,-1.5655655655655654,1.5707963267948966,0.0,0.9238975902524458,0.3826398342119177,0.0,0.0,0.0,1.0
6.106106106106106,-1.5575575575575575,1.5707963267948966,0.0,0.9210436081490304,0.38945946116099855,0.0,0.0,0.0,1.0
6.126126126126126,-1.5495495495495497,1.5707963267948966,0.0,0.9181043613157356,0.3963387209610301,0.0,0.0,0.0,1.0
6.146146146146146,-1.5415415415415414,1.5707963267948966,0.0,0.9150785481410562,0.40327565105279645,0.0,0.0,0.0,1.0
6.166166166166166,-1.5335335335335336,1.5707963267948966,0.0,0.9119649205973692,0.4102681849715305,0.0,0.0,0.0,1.0
6.186186186186186,-1.5255255255255253,1.5707963267948966,0.0,0.908762288989724,0.4173141527796025,0.0,0.0,0.0,1.0
6.206206206206206,-1.5175175175175175,1.5707963267948966,0.0,0.9054695267446224,0.42441128182091187,0.0,0.0,0.0,1.0
6.226226226226226,-1.5095095095095097,1.5707963267948966,0.0,0.9020855752191533,0.4315571978098955,0.0,0.0,0.0,1.0
6.246246246246246,-1.5015015015015014,1.5707963267948966,0.0,0.8986094485095047,0.4387494262667972,0.0,0.0,0.0,1.0
6.266266266266266,-1.4934934934934936,1.5707963267948966,0.0,0.8950402382366246,0.44598539430941725,0.0,0.0,0.0,1.0
6.286286286286286,-1.4854854854854853,1.5707963267948966,0.0,0.8913771182856249,0.45326243280997275,0.0,0.0,0.0,1.0
6.306306306306306,-1.4774774774774775,1.5707963267948966,0.0,0.8876193494744955,0.46057777892390045,0.0,0.0,0.0,1.0
6.326326326326326,-1.4694694694694697,1.5707963267948966,0.0,0.8837662841267583,0.4679285789955364,0.0,0.0,0.0,1.0
6.346346346346346,-1.4614614614614614,1.5707963267948966,0.0,0.8798173705219605,0.4753118918434749,0.0,0.0,0.0,1.0
6.366366366366366,-1.4534534534534536,1.5707963267948966,0.0,0.8757721571973058,0.48272469242620825,0.0,0.0,0.0,1.0
